Symbol,Security Name,Tier,Price,Change %,Vol,Sec Type,Country,State
SIII,STRATEGIC INTERNET INVSTS,OTC Pink Current,0.025000,0.000000,0,Common Stock,United Arab Emirates,
PSPW,3POWER ENERGY GROUP INC,OTC Pink Current,0.079300,95.884100,1099,Common Stock,United Arab Emirates,
GEQU,GLOBAL EQUITY INTL INC,OTC Pink Current,0.006000,481.383200,6210235,Common Stock,United Arab Emirates,
AZNCF,ASTRAZENECA PLC ORD,OTC Pink Current,65.350000,59.375800,0,Foreign Ordinary Shares,United Kingdom,
UNLYF,UNILEVER PLC GBP,OTC Pink Current,56.190000,73.581400,0,Foreign Ordinary Shares,United Kingdom,
TSCDF,TESCO PLC ORD,OTC Pink Current,2.660000,104.963600,2441,Foreign Ordinary Shares,United Kingdom,England
TSCDY,TESCO PLC S/ADR,OTC Pink Current,7.850000,117.024800,277491,ADRs,United Kingdom,England
SOIEF,STOLT-NIELSEN LTD ORD,OTC Pink Current,12.550000,166.100800,0,Foreign Ordinary Shares,United Kingdom,
ACGYF,SUBSEA 7 SA ORD,OTC Pink Current,14.800000,0.000000,0,Foreign Ordinary Shares,United Kingdom,England
SUBCY,SUBSEA 7 S.A. ADS,OTC Pink Current,14.605000,139.055600,11199,ADRs,United Kingdom,England
SBMRF,SABMILLER PLC ORD NEW,OTC Pink Current,0.000000,,0,Foreign Ordinary Shares,United Kingdom,
RBSPF,ROYAL BK SCOTLAND GRPPLC,OTC Pink Current,3.700000,215.465500,0,Foreign Ordinary Shares,United Kingdom,
RYCEF,ROLLS ROYCE HLDG PLC ORD,OTC Pink Current,11.355000,41.970400,5740,Foreign Ordinary Shares,United Kingdom,
RYCEY,ROLLS ROYCE HLDGS S/ADR,OTC Pink Current,11.280000,181.727800,471849,ADRs,United Kingdom,
RKLIF,RENTOKIL INITIAL 2005 ORD,OTC Pink Current,4.200000,0.000000,0,Foreign Ordinary Shares,United Kingdom,England
RTOKY,RENTOKIL INITL PLC S/ADR,OTC Pink Current,21.640000,122.046800,17720,ADRs,United Kingdom,England
RLXXF,RELX PLC ORD,OTC Pink Current,23.500000,57.056400,0,Foreign Ordinary Shares,United Kingdom,
RTPPF,RIO TINTO PLC ORD,OTC Pink Current,47.385000,25.323700,0,Foreign Ordinary Shares,United Kingdom,
LNMIY,LONMIN PLC S/ADR,OTC Pink Current,0.872470,63.519500,13663,ADRs,United Kingdom,
LGGNF,LEGAL&GENL GRP PLC,OTC Pink Current,3.510000,0.000000,0,Foreign Ordinary Shares,United Kingdom,
LGGNY,LEGAL&GENL GRP PLC S/ADR,OTC Pink Current,17.870000,180.131500,30398,ADRs,United Kingdom,
HBCYF,HSBC HLDGS PLC .50,OTC Pink Current,9.780000,123.799100,5258,Foreign Ordinary Shares,United Kingdom,
DGEAF,DIAGEO PLC ORD,OTC Pink Current,34.650000,184.517300,717,Foreign Ordinary Shares,United Kingdom,
GLAXF,GLAXOSMITHKLINE PLC ORD,OTC Pink Current,17.860000,208.412800,16207,Foreign Ordinary Shares,United Kingdom,
RDLSF,RELX NV ORD,OTC Pink Current,22.900000,2.642100,0,Foreign Ordinary Shares,United Kingdom,
DRTGF,DART GROUP CORP ORD,OTC Pink Current,9.110000,5.158000,0,Foreign Ordinary Shares,United Kingdom,
DMTGF,DAILY MAIL & GNRL TR A,OTC Pink Current,8.820000,0.000000,0,Foreign Ordinary Shares,United Kingdom,
BPAQF,BP PLC ORD,OTC Pink Current,6.600100,23.443800,4623,Foreign Ordinary Shares,United Kingdom,
VNLPY,VERNALIS PLC S/ADR NEW,OTC Pink Current,0.260000,0.000000,0,ADRs,United Kingdom,
BABWF,INTL CONSOL AIRLINES ORD,OTC Pink Current,8.400000,16.066400,892,Foreign Ordinary Shares,United Kingdom,
ICAGY,INTL CONSL AIRLNS S/ADR,OTC Pink Current,16.660000,84.271300,16141,ADRs,United Kingdom,
BCLYF,BARCLAYS PLC,OTC Pink Current,2.540000,76.357700,71043,Foreign Ordinary Shares,United Kingdom,
PMOIF,PREMIER OIL PLC ORD,OTC Pink Current,0.900000,47.892100,0,Foreign Ordinary Shares,United Kingdom,
PMOIY,PREMIER OIL PLC S/ADR,OTC Pink Current,0.999900,5.259200,0,ADRs,United Kingdom,
PIFLF,PREMIER FARNELL PLC,OTC Pink Current,2.300000,0.000000,0,Foreign Ordinary Shares,United Kingdom,
RANKF,RANK GROUP PLC ORD,OTC Pink Current,3.120000,382.075500,0,Foreign Ordinary Shares,United Kingdom,
JDWPY,J.D. WETHERSPOON S/ADR,OTC Pink Current,81.740000,51.618200,30,ADRs,United Kingdom,
PUKPF,PRUDENTIAL PLC ORD,OTC Pink Current,24.400000,1.904900,0,Foreign Ordinary Shares,United Kingdom,
RTNTF,RIO TINTO LTD AUD2 ORD,OTC Pink Current,55.750000,0.000000,0,Foreign Ordinary Shares,United Kingdom,England
SSEZF,SSE PLC ORD,OTC Pink Current,18.220000,269.024000,0,Foreign Ordinary Shares,United Kingdom,
SSEZY,SSE PLC S/ADR,OTC Pink Current,18.160000,149.625000,100759,ADRs,United Kingdom,
ASBFF,ASSOCIATED BRIT FOOD ORD,OTC Pink Current,40.964100,233.873500,0,Foreign Ordinary Shares,United Kingdom,
ASBFY,ASSOCIATED BRI/F UNSP/ADR,OTC Pink Current,39.440000,312.505600,21514,ADRs,United Kingdom,
DELRF,DE LA RUE PLC ORD NEW,OTC Pink Current,8.390000,381.135500,0,Foreign Ordinary Shares,United Kingdom,England
DLUEY,DE LA RUE PLC UNS/ADR,OTC Pink Current,28.190000,35.705600,57,ADRs,United Kingdom,England
GKNLY,GKN PLC S/ADR,OTC Pink Current,4.000000,141.924700,69523,ADRs,United Kingdom,
GKNNF,GKN PLC ORD,OTC Pink Current,4.110000,82.266800,0,Foreign Ordinary Shares,United Kingdom,
CMPGF,COMPASS GROUP PLC ORD NEW,OTC Pink Current,21.400000,3.123500,0,Foreign Ordinary Shares,United Kingdom,England
CMPGY,COMPASS GROUP SP/ADR,OTC Pink Current,20.560000,262.543300,65421,ADRs,United Kingdom,England
NGGTF,NATIONAL GRID PLC ORD,OTC Pink Current,11.864500,24.012200,118,Foreign Ordinary Shares,United Kingdom,
UUGRY,UNITED UTIL GRP S/ADR PLC,OTC Pink Current,21.700000,188.705700,19157,ADRs,United Kingdom,
UUGWF,UNITED UTILITIES GRP ORD,OTC Pink Current,11.050000,143.466900,0,Foreign Ordinary Shares,United Kingdom,
JMPLF,JOHNSON MATTHEY PLC NEW,OTC Pink Current,39.330000,156.221000,0,Foreign Ordinary Shares,United Kingdom,
JMPLY,JOHNSON MATTHEY S/ADR,OTC Pink Current,80.100000,54.460000,1260,ADRs,United Kingdom,
CKSNF,VESUVIUS PLC,OTC Pink Current,7.860000,0.000000,0,Foreign Ordinary Shares,United Kingdom,
CKSNY,VESUVIUS PLC UNSP/ADR,OTC Pink Current,4.570000,0.000000,0,ADRs,United Kingdom,
BTAFF,BRITISH AMER TBCO LONDON,OTC Pink Current,66.537500,5.937300,30,Foreign Ordinary Shares,United Kingdom,
BZLFF,BUNZL PLC NEW ORD,OTC Pink Current,28.940000,9.287300,0,Foreign Ordinary Shares,United Kingdom,
BZLFY,BUNZL PLC S/ADR,OTC Pink Current,28.230000,404.097300,44299,ADRs,United Kingdom,
BAESF,BAE SYSTEMS PLC ORD,OTC Pink Current,7.570000,141.574100,425,Foreign Ordinary Shares,United Kingdom,England
BAESY,BAE SYSTEMS PLC S/ADR,OTC Pink Current,30.290000,64.023600,186647,ADRs,United Kingdom,England
SPMYY,SPIRENT COMMUNS PLC S/ADR,OTC Pink Current,5.313500,0.000000,0,ADRs,United Kingdom,
SPNUF,SPIRENT PLC ORD,OTC Pink Current,1.390000,15.395800,0,Foreign Ordinary Shares,United Kingdom,
RSAIF,RSA INS GRP PLC ORD,OTC Pink Current,8.282600,7.841000,2867,Foreign Ordinary Shares,United Kingdom,
RSNAY,RSA INS GRP PLC S/ADR,OTC Pink Current,8.170000,45.333900,0,ADRs,United Kingdom,
ODMTY,OLD MUTUAL UNSP/ADR,OTC Pink Current,20.850000,771.103600,10700,ADRs,United Kingdom,
TNMRY,TRINITY MIRROR PLC S/ADR,OTC Pink Current,2.390000,0.000000,0,ADRs,United Kingdom,
BHPBF,BHP BILLITON PLC ORD,OTC Pink Current,18.650000,0.000000,0,Foreign Ordinary Shares,United Kingdom,
LLTHF,JARDINE LLOYD THOMPSON GP,OTC Pink Current,18.241300,504.388500,0,Foreign Ordinary Shares,United Kingdom,
SNNUF,SMITH & NEPHEW PLC ORD,OTC Pink Current,17.710000,5.005600,155,Foreign Ordinary Shares,United Kingdom,
SCBFF,STANDARD CHARTERED PLC,OTC Pink Current,10.000000,174.997500,51452,Foreign Ordinary Shares,United Kingdom,
LLDTF,LLOYDS BKNG GRP PLC ORD,OTC Pink Current,0.869100,297.913100,2562,Foreign Ordinary Shares,United Kingdom,
ARGKF,AGGREKO PLC ORD NEW,OTC Pink Current,10.950000,101.285700,732,Foreign Ordinary Shares,United Kingdom,Scotland
SAGKF,STAGECOACH GROUP PLC ORD,OTC Pink Current,2.260000,0.000000,0,Foreign Ordinary Shares,United Kingdom,
GBRRF,GABRIEL RES LTD,OTC Pink Current,0.258900,45.821200,500,Foreign Ordinary Shares,United Kingdom,
FLTCF,FILTRONIC PLC,OTC Pink Current,0.165000,0.000000,0,Foreign Ordinary Shares,United Kingdom,
ANFGF,ANTOFAGASTA.PLC ORD,OTC Pink Current,12.300000,26.290400,5040,Foreign Ordinary Shares,United Kingdom,
AEXFF,AMINEX PLC ORD,OTC Pink Current,0.042200,0.000000,0,Foreign Ordinary Shares,United Kingdom,England
IGNMF,IMAGINATION TECH GRP PLC,OTC Pink Current,2.350000,0.173600,0,Foreign Ordinary Shares,United Kingdom,
WEGRY,WEIR GROUP PLC SPNS/ADR,OTC Pink Current,13.550000,65.627700,493,ADRs,United Kingdom,Scotland
WEIGF,WEIR GROUP PLC ORD,OTC Pink Current,27.100000,148.077900,0,Foreign Ordinary Shares,United Kingdom,Scotland
MNGPY,MAN GROUP PLC UNSP/ADR,OTC Pink Current,2.530000,7.969700,0,ADRs,United Kingdom,
SGPYY,SAGE GROUP UNSP/ADR,OTC Pink Current,41.750000,82.479600,2077,ADRs,United Kingdom,England
STRNY,SEVERN TRENT PLC SPON/ADR,OTC Pink Current,29.250000,131.910300,0,ADRs,United Kingdom,England
SVTRF,SEVERN TRENT PLC,OTC Pink Current,27.950000,10.621800,1620,Foreign Ordinary Shares,United Kingdom,England
CCRGF,INTU PROPERTIES PLC ORD,OTC Pink Current,2.900000,0.000000,0,Foreign Ordinary Shares,United Kingdom,
PMSNF,PROTEOME SCIENCES PLC,OTC Pink Current,0.068000,1.198400,0,Foreign Ordinary Shares,United Kingdom,
FNERF,FENNER PLC ORD,OTC Pink Current,5.100000,1.562500,0,Foreign Ordinary Shares,United Kingdom,
NXGPF,NEXT GROUP PLC,OTC Pink Current,55.550000,3.379700,0,Foreign Ordinary Shares,United Kingdom,
NXGPY,NEXT GROUP PLC UNSP/ADR,OTC Pink Current,31.650000,17.921500,0,ADRs,United Kingdom,
AVEVF,AVEVA GROUP PLC ORD,OTC Pink Current,35.160000,24.929800,0,Foreign Ordinary Shares,United Kingdom,
ASHTF,ASHTEAD GROUP PLC,OTC Pink Current,26.140000,2.407800,0,Foreign Ordinary Shares,United Kingdom,
ASHTY,ASHTED GRP PLC UNSP/ADR,OTC Pink Current,105.745000,69.037100,3677,ADRs,United Kingdom,
HAYPY,HAYS PLC UNSP/ADR,OTC Pink Current,24.850000,0.922900,0,ADRs,United Kingdom,
AIOAF,SAROSSA PLC ORD,OTC Pink Current,0.000600,216.047200,10000,Foreign Ordinary Shares,United Kingdom,
BTGGF,BTG PLC,OTC Pink Current,9.510000,102.112000,1000,Foreign Ordinary Shares,United Kingdom,
FGROF,FIRSTGROUP PLC,OTC Pink Current,1.351100,0.000000,0,Foreign Ordinary Shares,United Kingdom,Scotland
FGROY,FIRSTGROUP PLC UNS ADR,OTC Pink Current,1.410000,621.863500,0,ADRs,United Kingdom,Scotland
PEGRF,PENNON GROUP INC,OTC Pink Current,9.810000,11.041000,0,Foreign Ordinary Shares,United Kingdom,
PEGRY,PENNON GROUP PLC UNSP/ADR,OTC Pink Current,20.050000,13.039300,0,ADRs,United Kingdom,
RTOXY,ROTORK PLC UNSP/ADR,OTC Pink Current,14.490000,47.470000,0,ADRs,United Kingdom,England
TBAKF,TED BAKER ORD,OTC Pink Current,37.050000,4.455400,2,Foreign Ordinary Shares,United Kingdom,England
SOCLF,SOCO INTL PLC,OTC Pink Current,1.520000,0.000000,0,Foreign Ordinary Shares,United Kingdom,
CTAGF,CAPITA GROUP PLC,OTC Pink Current,6.750000,0.000000,0,Foreign Ordinary Shares,United Kingdom,England
CTAGY,CAPITA PLC UNSP/ADR,OTC Pink Current,25.120000,76.074300,982,ADRs,United Kingdom,England
HLMAF,HALMA PLC,OTC Pink Current,17.370000,98.071800,1150,Foreign Ordinary Shares,United Kingdom,
INCPY,INCHCAPE PLC SPNS/ADR,OTC Pink Current,9.790000,30.598400,203,ADRs,United Kingdom,England
VTXPF,VICTRIX PLC,OTC Pink Current,32.830000,144.607100,518,Foreign Ordinary Shares,United Kingdom,
EPCUF,EARTHPORT PLC ORD,OTC Pink Current,0.240000,202.932300,600,Foreign Ordinary Shares,United Kingdom,
OXINF,OXFORD INSTRUMENTS,OTC Pink Current,13.100000,0.000000,0,Foreign Ordinary Shares,United Kingdom,
AIVAF,AVIVA PLC ORD,OTC Pink Current,6.760000,239.981600,6349,Foreign Ordinary Shares,United Kingdom,
AVVIY,AVIVA PLC ADR,OTC Pink Current,13.860000,154.549200,262277,ADRs,United Kingdom,
BAFBF,BALFOUR BEATTY PLC,OTC Pink Current,3.520000,60.355100,0,Foreign Ordinary Shares,United Kingdom,England
IQEPF,IQE PLC ORD,OTC Pink Current,2.200000,45.078800,795,Foreign Ordinary Shares,United Kingdom,
SEGXF,SEGRO PLC REIT ORD NEW,OTC Pink Current,7.300000,46.918100,0,Foreign Ordinary Shares,United Kingdom,
MEGGF,MEGGITT PLC,OTC Pink Current,6.500000,55.740800,1913,Foreign Ordinary Shares,United Kingdom,
MEGGY,MEGGITT PLC UNSP/ADR,OTC Pink Current,13.320000,33.873700,5183,ADRs,United Kingdom,
GKNGY,GREENE KING PLC S/ADR,OTC Pink Current,14.410000,25.433300,0,ADRs,United Kingdom,
MCRUF,MORGAN ADVANCED MTRLS ORD,OTC Pink Current,4.090000,0.000000,0,Foreign Ordinary Shares,United Kingdom,
CBGPY,CLOSE BROS GRP UNSP/ADR,OTC Pink Current,35.300000,0.000000,0,ADRs,United Kingdom,England
FDGRY,FIDESSA GROUP PLC U/ADR,OTC Pink Current,19.150000,0.000000,0,ADRs,United Kingdom,
TWODF,TAYLOR WIMPLEY PLC ORD,OTC Pink Current,2.600000,4.808100,0,Foreign Ordinary Shares,United Kingdom,
TWODY,TAYLOR WIMPEY UNSP/ADR,OTC Pink Current,26.960000,0.000000,0,ADRs,United Kingdom,
CBHMF,COBHAM PLC ORD,OTC Pink Current,1.620000,319.354800,0,Foreign Ordinary Shares,United Kingdom,
CBHMY,COBHAM PLC UNSP/ADR,OTC Pink Current,3.750000,105.928500,0,ADRs,United Kingdom,
CCEGF,CARCLO ENGR PLC ORD,OTC Pink Current,1.760000,0.000000,0,Foreign Ordinary Shares,United Kingdom,
CUKPF,CARNICUKPFVAL PLC,OTC Pink Current,65.855300,0.000000,0,Foreign Ordinary Shares,United Kingdom,
EMYIF,EUROMONEY INSTL INVESTOR,OTC Pink Current,17.300000,0.000000,0,Foreign Ordinary Shares,United Kingdom,
GENSF,GENUS PLC ORD,OTC Pink Current,27.750000,265.642900,0,Foreign Ordinary Shares,United Kingdom,
HMSNF,HAMMERSON PLC ORD,OTC Pink Current,6.870000,114.826300,0,Foreign Ordinary Shares,United Kingdom,
EJTTF,EASYJET PLC ORD,OTC Pink Current,18.700000,295.365000,0,Foreign Ordinary Shares,United Kingdom,
SXGAF,SCAPA GROUP PLC,OTC Pink Current,6.090000,0.000000,0,Foreign Ordinary Shares,United Kingdom,
SMGKF,SMITHS GROUP PLC,OTC Pink Current,20.200000,241.517100,1033,Foreign Ordinary Shares,United Kingdom,England
SMGZY,SMITHS GROUP PLC S/ADR,OTC Pink Current,20.250000,58.866800,18714,ADRs,United Kingdom,England
SPBTF,SPORTINGBET.COM UK PLC,OTC Pink Current,0.834000,0.000000,0,Foreign Ordinary Shares,United Kingdom,
LDNXF,LONDON STOCK EXCH LTD,OTC Pink Current,51.250000,25.993500,203,Foreign Ordinary Shares,United Kingdom,
LNSTY,LONDON STOCK EX UNSP/ADR,OTC Pink Current,12.970000,446.620500,56254,ADRs,United Kingdom,
BTDPF,BARRATT DEVELOPMENT PLC,OTC Pink Current,8.450000,0.000000,0,Foreign Ordinary Shares,United Kingdom,
SHNWF,SCHRODERS PLC ORD VTG SHS,OTC Pink Current,47.110000,70.299400,62,Foreign Ordinary Shares,United Kingdom,
EENEF,ELECTROCOMPONENTS,OTC Pink Current,8.343900,0.000000,0,Foreign Ordinary Shares,United Kingdom,
EENEY,ELECTROCOMPONENTS UNS/ADR,OTC Pink Current,39.590000,0.000000,0,ADRs,United Kingdom,
HNTIF,HUNTING GROUP PLC ORD,OTC Pink Current,7.420000,105.374100,2000,Foreign Ordinary Shares,United Kingdom,
HNTIY,HUNTING GROUP UNSP/ADR,OTC Pink Current,9.920000,0.000000,0,ADRs,United Kingdom,
WTBCF,WHITBREAD PLC,OTC Pink Current,46.750000,0.000000,0,Foreign Ordinary Shares,United Kingdom,
WTBDY,WHITBREAD PLC SPNS/ADR,OTC Pink Current,12.300000,444.113800,4924,ADRs,United Kingdom,
SCGPY,SERCO GROUP PLC SP/ADR,OTC Pink Current,1.400000,0.000000,0,ADRs,United Kingdom,
SECCF,SERCO GROUP PLC ORD,OTC Pink Current,1.210000,213.776900,0,Foreign Ordinary Shares,United Kingdom,
MPGPF,MICHAEL PAGE INTL PLC ORD,OTC Pink Current,6.400000,8.137000,0,Foreign Ordinary Shares,United Kingdom,
MPGPY,MICHAEL PAGE INTL S/ADR,OTC Pink Current,10.932000,0.000000,0,ADRs,United Kingdom,
SEPJF,SPECTRIS PLC,OTC Pink Current,32.000000,756.666700,1718,Foreign Ordinary Shares,United Kingdom,England
SEPJY,SPECTRIS PLC UNSP/ADR,OTC Pink Current,15.610000,0.000000,0,ADRs,United Kingdom,England
PSDMF,GAMING REALMS PLC,OTC Pink Current,0.099000,0.000000,0,Foreign Ordinary Shares,United Kingdom,
TUWLF,TULLOW OIL PLC ORD (UK),OTC Pink Current,2.496000,5.628200,200,Foreign Ordinary Shares,United Kingdom,
TUWOY,TULLOW OIL PLC UNSP/ADR,OTC Pink Current,1.190000,53.453300,8955,ADRs,United Kingdom,
GWPRF,GW PHARMS PLC,OTC Pink Current,9.850000,160.502500,7938,Foreign Ordinary Shares,United Kingdom,
CLTFF,CELTIC PLC,OTC Pink Current,1.360000,0.000000,0,Foreign Ordinary Shares,United Kingdom,
BTGOF,BT GROUP PLC GBP,OTC Pink Current,3.450000,18.679400,220,Foreign Ordinary Shares,United Kingdom,
BCKIF,BABCOCK INTL GROUP PLC,OTC Pink Current,8.650000,120.848200,0,Foreign Ordinary Shares,United Kingdom,
BCKIY,BABCOCK INTL GRP UNSP/ADR,OTC Pink Current,10.650000,1.471800,0,ADRs,United Kingdom,
HWTFF,HUNTSWORTH PLC ORD,OTC Pink Current,1.030000,0.000000,0,Foreign Ordinary Shares,United Kingdom,
CPYYF,CENTRICA PLC ORD,OTC Pink Current,1.990000,157.614400,2,Foreign Ordinary Shares,United Kingdom,
CPYYY,CENTRICA PLC S/ADR,OTC Pink Current,7.840000,242.407400,180974,ADRs,United Kingdom,
PSMMF,PERSIMMON ORD,OTC Pink Current,37.150000,0.000000,0,Foreign Ordinary Shares,United Kingdom,
PSMMY,PERSIMMON PLC UNSP/ADR,OTC Pink Current,69.265000,96.062800,1757,ADRs,United Kingdom,
IKTSF,INTERTEK GROUP PLC ORD,OTC Pink Current,68.503100,49.843900,0,Foreign Ordinary Shares,United Kingdom,England
IKTSY,INTERTEK GROUP UNSP/ADR,OTC Pink Current,69.650000,8.374500,5,ADRs,United Kingdom,England
WDGJF,WOOD GROUP JOHN PLC,OTC Pink Current,9.560000,37.009700,452,Foreign Ordinary Shares,United Kingdom,
CMGMF,CHEMRING GRP PLC,OTC Pink Current,2.220000,0.000000,0,Foreign Ordinary Shares,United Kingdom,
CMGMY,CHEMRING GRP PLC UNSP/ADR,OTC Pink Current,1.850000,900.000000,0,ADRs,United Kingdom,
ISVJF,INTERSERVE PLC,OTC Pink Current,0.924400,138.571100,0,Foreign Ordinary Shares,United Kingdom,
ISVJY,INTERSERVE PLC UNSP/ADR,OTC Pink Current,22.990000,0.000000,0,ADRs,United Kingdom,
IVTJF,INVESTEC PLC,OTC Pink Current,6.400000,439.858200,0,Foreign Ordinary Shares,United Kingdom,
WIMHF,WILLIAM HILL PLC,OTC Pink Current,3.740000,32.779000,0,Foreign Ordinary Shares,United Kingdom,
WIMHY,WILLIAM HILL PLC UNSP/ADR,OTC Pink Current,15.850000,123.941400,8512,ADRs,United Kingdom,
GPGRF,COATS GROUP PLC,OTC Pink Current,0.525900,0.000000,0,Other Security Type,United Kingdom,England
MBPFF,MITCHELLS & BUTLERS ORD,OTC Pink Current,3.200000,0.000000,0,Foreign Ordinary Shares,United Kingdom,
BLWYY,BELLWAY PLC UNSP/ADR,OTC Pink Current,39.730000,0.000000,0,ADRs,United Kingdom,
MITFY,MITIE GROUP PLC UNSP/ADR,OTC Pink Current,10.390000,173.203900,2136,ADRs,United Kingdom,
BYPLF,BODYCOTE PLC ORD,OTC Pink Current,12.150000,0.000000,0,Foreign Ordinary Shares,United Kingdom,
DBHSY,DEBENHAMS PLC S/ADR,OTC Pink Current,2.125000,191.929800,31364,ADRs,United Kingdom,
KLRGF,KELLER GROUP PLC ORD,OTC Pink Current,10.600000,0.799300,0,Foreign Ordinary Shares,United Kingdom,
STJPF,ST JAMES PLACE CAP,OTC Pink Current,16.310000,129.095100,2127,Foreign Ordinary Shares,United Kingdom,
RITPF,RIT CAP PARTNERS PLC ORD,OTC Pink Current,25.890100,59.966900,0,Foreign Ordinary Shares,United Kingdom,England
ETINY,EI GROUP PLC UNSP/ADR,OTC Pink Current,3.490000,0.000000,0,ADRs,United Kingdom,
PPLKY,PETROPAVLOVSK PLC S/ADR,OTC Pink Current,0.080000,205.987900,0,ADRs,United Kingdom,
STGAF,STERLING ENERGY PLC,OTC Pink Current,0.174350,439.024400,0,Foreign Ordinary Shares,United Kingdom,
RNSHF,RENISHAW PLC,OTC Pink Current,68.076900,89.638600,4300,Foreign Ordinary Shares,United Kingdom,
JUBPF,JUBILEE PLATINUM PLC,OTC Pink Current,0.054000,0.000000,0,Foreign Ordinary Shares,United Kingdom,
RGPMF,REGAL PETROLEUM PLC,OTC Pink Current,0.099130,900.000000,0,Foreign Ordinary Shares,United Kingdom,
LDSCD,LAND SECURIT UNSP/ADR NEW,OTC Pink Current,12.510000,3.578600,0,ADRs,United Kingdom,England
LSGOF,LAND SECURITIES GRP NEW,OTC Pink Current,12.050000,0.000000,0,Foreign Ordinary Shares,United Kingdom,England
BRLAF,BRITISH LAND ORD,OTC Pink Current,8.254000,1.363000,0,Foreign Ordinary Shares,United Kingdom,
BTLCY,BRITISH LAND CO S/ADR,OTC Pink Current,8.610000,125.289800,5109,ADRs,United Kingdom,
LGLBF,GOLD BULLION SECS NTS2004,OTC Pink Current,119.900000,0.000000,0,Other Security Type,United Kingdom,England
VDNRF,VEDANTA RES PLC ORD,OTC Pink Current,9.500000,135.862400,0,Foreign Ordinary Shares,United Kingdom,England
ICGUF,INTERMEDIATE CAP GRP NEW,OTC Pink Current,11.550000,0.000000,0,Foreign Ordinary Shares,United Kingdom,
SQZZF,SERICA ENERGY PLC,OTC Pink Current,0.020000,0.000000,0,Foreign Ordinary Shares,United Kingdom,
ITVPF,ITV PLC ORD SHS,OTC Pink Current,2.050000,170.929500,0,Foreign Ordinary Shares,United Kingdom,
ITVPY,ITV PLC UNSP/ADR,OTC Pink Current,21.710000,733.524200,306966,ADRs,United Kingdom,
VNHLF,ROSE PETE PLC ORD NEW,OTC Pink Current,0.067000,213.479000,0,Foreign Ordinary Shares,United Kingdom,England
ATRBF,ATRIUM EUROPEAN RE,OTC Pink Current,4.795200,14.962600,0,Foreign Ordinary Shares,United Kingdom,
AVNBF,AVON RUBBER PLC,OTC Pink Current,15.700000,104.160000,200,Foreign Ordinary Shares,United Kingdom,
BIQLF,BIOQUELL PLC ORD,OTC Pink Current,3.520000,0.000000,0,Foreign Ordinary Shares,United Kingdom,
GHGUF,GO-AHEAD GROUP PLC ORD,OTC Pink Current,21.420000,168.515500,0,Foreign Ordinary Shares,United Kingdom,
GHGUY,GO-AHEAD GRP UNSP/ADR,OTC Pink Current,11.997770,0.000000,0,ADRs,United Kingdom,
DWVYF,DERWENT VALLEY HLDGS ORD,OTC Pink Current,38.400000,0.000000,0,Foreign Ordinary Shares,United Kingdom,
ASOMF,ASOS PLC ORD,OTC Pink Current,75.150000,0.000000,0,Foreign Ordinary Shares,United Kingdom,
ASOMY,ASOS PLC UNSP/ADR,OTC Pink Current,81.300000,112.492900,4152,ADRs,United Kingdom,
BKGFY,BERKELEY GRP HLD UNSP/ADR,OTC Pink Current,50.440000,108.392400,0,ADRs,United Kingdom,
COIHF,CRODA INTL PLC ORD NEW,OTC Pink Current,57.400000,9.843200,9,Foreign Ordinary Shares,United Kingdom,
COIHY,CRODA INTL UNSP/ADR,OTC Pink Current,30.170000,89.707400,218,ADRs,United Kingdom,
BWLVF,BOWLEVEN PLC ORD,OTC Pink Current,0.378200,0.000000,0,Foreign Ordinary Shares,United Kingdom,
HLFDF,HALFORDS GROUP PLC ORD,OTC Pink Current,4.588500,13.672900,3957,Foreign Ordinary Shares,United Kingdom,
HLFDY,HALFORDS GROUP UNSP/ADR,OTC Pink Current,8.799800,0.000000,0,ADRs,United Kingdom,
PLHCF,PLANT HEALTH CARE PLC ORD,OTC Pink Current,0.229000,128.531500,0,Foreign Ordinary Shares,United Kingdom,
AMIGF,ADMIRAL GROUP PLC ORD,OTC Pink Current,25.700000,278.626200,0,Foreign Ordinary Shares,United Kingdom,
AMIGY,ADMIRAL GRP PLC UNS ADR,OTC Pink Current,25.530000,51.347500,288,ADRs,United Kingdom,
DRCSY,DAIRY CREST GRP UNSP/ADR,OTC Pink Current,0.330000,0.000000,0,ADRs,United Kingdom,
MCFUF,MICRO FOCUS INTL PLC,OTC Pink Current,34.530000,10.861200,25,Foreign Ordinary Shares,United Kingdom,
IMASF,INMARSAT PLC ORD,OTC Pink Current,6.770000,268.868400,200,Foreign Ordinary Shares,United Kingdom,
IMASY,INMARSAT PLC UNSP/ADR,OTC Pink Current,6.540000,110.110100,5543,ADRs,United Kingdom,
CPWHF,CERES POWER HLDGS PLC ORD,OTC Pink Current,0.180000,26.113800,14700,Foreign Ordinary Shares,United Kingdom,England
KZMYF,KAZAKHMYS LTD,OTC Pink Current,11.060000,0.015900,0,Foreign Ordinary Shares,United Kingdom,
KZMYY,KAZ MINERALS PLC UNSP/ADR,OTC Pink Current,5.350000,119.187400,11500,ADRs,United Kingdom,
HKMPF,HIKMA PHARMACEUTICALS PLC,OTC Pink Current,13.600000,38.079100,500,Foreign Ordinary Shares,United Kingdom,England
